,HPO
20445,HP:0000290
20446,HP:0000196
20447,HP:0000196
20448,HP:0000196
20449,HP:0000576
20450,HP:0000576
20451,HP:0000576
20452,HP:0000576
20453,HP:0020170
20454,HP:0020170
20455,HP:0020170
20456,HP:0020170
20457,HP:0020170
20458,HP:0020170
20459,HP:0010322
20460,HP:0010322
20461,HP:0010322
20462,HP:0010322
20463,HP:0010322
20464,HP:0025335
20465,HP:0025335
20466,HP:0034028
20467,HP:0003621
20468,HP:0003621
20469,HP:0003621
20470,HP:0030246
20471,HP:0030246
20472,HP:0000056
20473,HP:0000056
20474,HP:0000056
20475,HP:0008360
20476,HP:0008360
20477,HP:0008670
20478,HP:0000933
20479,HP:0011041
20480,HP:0011041
20481,HP:0011041
20482,HP:0011041
20483,HP:0011634
20484,HP:0011634
20485,HP:0011634
20486,HP:0040108
20487,HP:0010156
20488,HP:0030534
20489,HP:0200030
20490,HP:0045086
20491,HP:0045086
20492,HP:0410138
20493,HP:0012033
20494,HP:0012033
20495,HP:0010984
20496,HP:0010984
20497,HP:0008001
20498,HP:0008001
20499,HP:0000144
20500,HP:0000144
20501,HP:0000144
20502,HP:0033526
20503,HP:0100053
20504,HP:0100053
20505,HP:0100053
20506,HP:0031455
20507,HP:0012280
20508,HP:0012280
20509,HP:0012280
20510,HP:0410335
20511,HP:0410335
20512,HP:0410335
20513,HP:0410335
20514,HP:0031411
20515,HP:0031411
20516,HP:0010154
20517,HP:0010154
20518,HP:0500215
20519,HP:0500215
20520,HP:0008518
20521,HP:0008518
20522,HP:0008518
20523,HP:0008518
20524,HP:0008518
20525,HP:0008518
20526,HP:0008518
20527,HP:0006944
20528,HP:0006944
20529,HP:0006944
20530,HP:0002860
20531,HP:0002860
20532,HP:0002860
20533,HP:0002860
20534,HP:0002860
20535,HP:0002860
20536,HP:0002860
20537,HP:0002860
20538,HP:0010339
20539,HP:0010339
20540,HP:0010339
20541,HP:0010501
20542,HP:0010501
20543,HP:0010501
20544,HP:0010501
20545,HP:0006955
20546,HP:0006955
20547,HP:0040322
20548,HP:0040322
20549,HP:0000307
20550,HP:0000307
20551,HP:0000307
20552,HP:0000307
20553,HP:0000307
20554,HP:0000307
20555,HP:0000307
20556,HP:0010152
20557,HP:0010152
20558,HP:0031793
20559,HP:0031793
20560,HP:0003301
20561,HP:0003301
20562,HP:0003301
20563,HP:0003301
20564,HP:0003301
20565,HP:0003301
20566,HP:0003301
20567,HP:0003301
20568,HP:0003301
20569,HP:0034032
20570,HP:0011095
20571,HP:0011095
20572,HP:0011095
20573,HP:0011095
20574,HP:0011095
20575,HP:0011095
20576,HP:0011095
20577,HP:0011095
20578,HP:0011095
20579,HP:0011095
20580,HP:0000680
20581,HP:0000680
20582,HP:0000680
20583,HP:0000680
20584,HP:0000680
20585,HP:0000680
20586,HP:0000680
20587,HP:0000680
20588,HP:0000680
20589,HP:0009397
20590,HP:0009397
20591,HP:0009397
20592,HP:0012541
20593,HP:0012541
20594,HP:0012541
20595,HP:0012541
20596,HP:0012541
20597,HP:0012541
20598,HP:0002763
20599,HP:0002763
20600,HP:0002763
20601,HP:0002763
20602,HP:0025704
20603,HP:0025704
20604,HP:0031186
20605,HP:0033244
20606,HP:0031235
20607,HP:0031235
20608,HP:0025259
20609,HP:0025259
20610,HP:0025679
20611,HP:0025679
20612,HP:0040023
20613,HP:0040023
20614,HP:0010643
20615,HP:0010643
20616,HP:0002060
20617,HP:0002060
20618,HP:0002060
20619,HP:0002060
20620,HP:0002060
20621,HP:0002680
20622,HP:0002680
20623,HP:0002680
20624,HP:0002680
20625,HP:0002680
20626,HP:0002680
20627,HP:0002680
20628,HP:0002680
20629,HP:0002680
20630,HP:0000843
20631,HP:0000843
20632,HP:0000843
20633,HP:0000843
20634,HP:0000843
20635,HP:0002297
20636,HP:0002297
20637,HP:0002297
20638,HP:0002297
20639,HP:0002297
20640,HP:0011714
20641,HP:0011714
20642,HP:0011714
20643,HP:0003414
20644,HP:0003414
20645,HP:0003414
20646,HP:0003414
20647,HP:0003414
20648,HP:0003414
20649,HP:0200133
20650,HP:0008609
20651,HP:0008609
20652,HP:0008609
20653,HP:0012272
20654,HP:0012272
20655,HP:0012272
20656,HP:0012272
20657,HP:0012272
20658,HP:0033146
20659,HP:0011224
20660,HP:0011224
20661,HP:0011224
20662,HP:0011224
20663,HP:0011224
20664,HP:0011224
20665,HP:0011224
20666,HP:0011224
20667,HP:0011224
20668,HP:0011224
20669,HP:0011224
20670,HP:0025102
20671,HP:0025102
20672,HP:0025102
20673,HP:0100765
20674,HP:0100765
20675,HP:0000256
20676,HP:0000256
20677,HP:0000256
20678,HP:0000256
20679,HP:0000256
20680,HP:0000256
20681,HP:0000256
20682,HP:0000256
20683,HP:0000256
20684,HP:0000256
20685,HP:0000256
20686,HP:0000256
20687,HP:0000256
20688,HP:0006441
20689,HP:0009568
20690,HP:0009568
20691,HP:0009568
20692,HP:0009568
20693,HP:0009568
20694,HP:0500209
20695,HP:0500209
20696,HP:0045058
20697,HP:0045058
20698,HP:0033420
20699,HP:0031717
20700,HP:0031717
20701,HP:0030385
20702,HP:0030385
20703,HP:0030599
20704,HP:0010855
20705,HP:0010855
20706,HP:0010855
20707,HP:0010855
20708,HP:0008969
20709,HP:0031058
20710,HP:0003022
20711,HP:0003022
20712,HP:0003022
20713,HP:0003022
20714,HP:0003022
20715,HP:0003022
20716,HP:0003022
20717,HP:0003022
20718,HP:0003022
20719,HP:0003022
20720,HP:0031877
20721,HP:0100726
20722,HP:0100726
20723,HP:0100726
20724,HP:0100726
20725,HP:0100726
20726,HP:0004331
20727,HP:0004331
20728,HP:0004331
20729,HP:0004331
20730,HP:0004331
20731,HP:0004331
20732,HP:0004331
20733,HP:0004331
20734,HP:0004331
20735,HP:0004331
20736,HP:0004331
20737,HP:0004331
20738,HP:0004331
20739,HP:0033583
20740,HP:0033583
20741,HP:0100130
20742,HP:0100130
20743,HP:0034048
20744,HP:0034048
20745,HP:0034048
20746,HP:0011905
20747,HP:0011905
20748,HP:0011905
20749,HP:0011905
20750,HP:0002594
20751,HP:0002594
20752,HP:0002594
20753,HP:0002594
20754,HP:0002594
20755,HP:0002594
20756,HP:0033179
20757,HP:0032862
20758,HP:0032862
20759,HP:0032862
20760,HP:0200107
20761,HP:0000024
20762,HP:0000024
20763,HP:0000024
20764,HP:0000024
20765,HP:0000024
20766,HP:0005400
20767,HP:0005400
20768,HP:0025726
20769,HP:0003976
20770,HP:0003089
20771,HP:0003089
20772,HP:0500242
20773,HP:0500242
20774,HP:0034035
20775,HP:0034035
20776,HP:0034035
20777,HP:0001102
20778,HP:0001102
20779,HP:0001102
20780,HP:0001102
20781,HP:0001102
20782,HP:0001102
20783,HP:0001102
20784,HP:0001102
20785,HP:0001102
20786,HP:0011492
20787,HP:0011492
20788,HP:0031274
20789,HP:0025071
20790,HP:0025071
20791,HP:0030359
20792,HP:0030359
20793,HP:0030359
20794,HP:0030359
20795,HP:0004962
20796,HP:0004962
20797,HP:0100438
20798,HP:0100438
20799,HP:0100438
20800,HP:0008365
20801,HP:0008365
20802,HP:0008365
20803,HP:0030215
20804,HP:0030215
20805,HP:0008588
20806,HP:0008588
20807,HP:0030084
20808,HP:0030084
20809,HP:0030084
20810,HP:0030084
20811,HP:0030084
20812,HP:0007236
20813,HP:0002025
20814,HP:0002025
20815,HP:0002025
20816,HP:0002025
20817,HP:0002025
20818,HP:0002025
20819,HP:0009205
20820,HP:0009205
20821,HP:0009205
20822,HP:0009205
20823,HP:0009205
20824,HP:0009526
20825,HP:0009526
20826,HP:0009526
20827,HP:0100230
20828,HP:0100230
20829,HP:0100230
20830,HP:0100230
20831,HP:0025535
20832,HP:0025535
20833,HP:0000123
20834,HP:0000123
20835,HP:0000123
20836,HP:0000123
20837,HP:0000123
20838,HP:0025550
20839,HP:0025550
20840,HP:0001117
20841,HP:0001117
20842,HP:0001117
20843,HP:0001117
20844,HP:0001117
20845,HP:0009540
20846,HP:0009540
20847,HP:0009540
20848,HP:0009540
20849,HP:0009540
20850,HP:0033500
20851,HP:0033500
20852,HP:0100924
20853,HP:0100924
20854,HP:0100924
20855,HP:0100924
20856,HP:0031279
20857,HP:0031279
20858,HP:0031279
20859,HP:0030011
20860,HP:0030011
20861,HP:0030011
20862,HP:0030011
20863,HP:0030011
20864,HP:0004476
20865,HP:0004476
20866,HP:0004476
20867,HP:0032654
20868,HP:0032654
20869,HP:0032654
20870,HP:0040164
20871,HP:0040164
20872,HP:0040164
20873,HP:0040164
20874,HP:0040164
20875,HP:0041089
20876,HP:0002006
20877,HP:0002006
20878,HP:0002006
20879,HP:0002006
20880,HP:0002006
20881,HP:0002006
20882,HP:0002006
20883,HP:0009845
20884,HP:0009845
20885,HP:0003444
20886,HP:0003444
20887,HP:0003444
20888,HP:0005586
20889,HP:0005586
20890,HP:0005586
20891,HP:0000108
20892,HP:0000108
20893,HP:0000108
20894,HP:0000108
20895,HP:3000013
20896,HP:3000013
20897,HP:3000013
20898,HP:0025096
20899,HP:0009762
20900,HP:0009762
20901,HP:0009762
20902,HP:0001951
20903,HP:0010679
20904,HP:0010679
20905,HP:0010679
20906,HP:0010679
20907,HP:0010679
20908,HP:0025470
20909,HP:0025193
20910,HP:0025193
20911,HP:0033440
20912,HP:0033440
20913,HP:0033440
20914,HP:0009943
20915,HP:0009943
20916,HP:0009943
20917,HP:0009943
20918,HP:0009943
20919,HP:0009943
20920,HP:0031170
20921,HP:0031170
20922,HP:0031170
20923,HP:0011786
20924,HP:0011786
20925,HP:0011786
20926,HP:0040099
20927,HP:0031066
20928,HP:0009005
20929,HP:0009005
20930,HP:0001537
20931,HP:0001537
20932,HP:0001537
20933,HP:0001537
20934,HP:0001537
20935,HP:0032437
20936,HP:0100648
20937,HP:0100648
20938,HP:0100648
20939,HP:0100648
20940,HP:0100648
20941,HP:0005263
20942,HP:0005263
20943,HP:0005263
20944,HP:0005263
20945,HP:0005263
20946,HP:0005263
20947,HP:0007994
20948,HP:0007994
20949,HP:0007994
20950,HP:0007994
20951,HP:0007994
20952,HP:0007994
20953,HP:0007994
20954,HP:0031349
20955,HP:0031349
20956,HP:0033763
20957,HP:0033590
20958,HP:0033590
20959,HP:0012621
20960,HP:0012621
20961,HP:0012621
20962,HP:0012621
20963,HP:0032394
20964,HP:0032394
20965,HP:0032131
20966,HP:0032485
20967,HP:0032485
20968,HP:0000722
20969,HP:0000722
20970,HP:0000722
20971,HP:0000722
20972,HP:0000722
20973,HP:0000722
20974,HP:0000722
20975,HP:0000722
20976,HP:0000722
20977,HP:0000722
20978,HP:0000722
20979,HP:0000722
20980,HP:0000722
20981,HP:0002460
20982,HP:0002460
20983,HP:0002460
20984,HP:0002460
20985,HP:0002460
20986,HP:0002460
20987,HP:0002460
20988,HP:0002460
20989,HP:0002460
20990,HP:0002460
20991,HP:0002460
20992,HP:0002460
20993,HP:0002460
20994,HP:0002460
20995,HP:0033731
20996,HP:0033731
20997,HP:0009694
20998,HP:0009694
20999,HP:0009694
21000,HP:0009694
21001,HP:0000003
21002,HP:0000003
21003,HP:0000003
21004,HP:0000003
21005,HP:0000003
21006,HP:0000003
21007,HP:0000003
21008,HP:0000003
21009,HP:0000003
21010,HP:0001270
21011,HP:0001270
21012,HP:0001270
21013,HP:0001270
21014,HP:0001270
21015,HP:0001270
21016,HP:0001270
21017,HP:0001270
21018,HP:0001270
21019,HP:0001270
21020,HP:0001270
21021,HP:0001270
21022,HP:0001270
21023,HP:0030947
21024,HP:0030947
21025,HP:0034059
21026,HP:0034059
21027,HP:0007815
21028,HP:0030908
21029,HP:0030908
21030,HP:0030908
21031,HP:0025166
21032,HP:0025166
21033,HP:0011780
21034,HP:0011780
21035,HP:0011780
21036,HP:0010994
21037,HP:0010994
21038,HP:0010994
21039,HP:0010994
21040,HP:0010994
21041,HP:0010994
21042,HP:0004434
21043,HP:0004434
21044,HP:0004434
21045,HP:0004434
21046,HP:0009077
21047,HP:0003856
21048,HP:0003856
21049,HP:0003856
21050,HP:0003856
21051,HP:0032016
21052,HP:0032016
21053,HP:0030225
21054,HP:0030225
21055,HP:0030225
21056,HP:0030225
21057,HP:0030225
21058,HP:0010021
21059,HP:0010021
21060,HP:0010021
21061,HP:0004024
21062,HP:5000010
21063,HP:5000010
21064,HP:0100227
21065,HP:0100227
21066,HP:0100227
21067,HP:0100227
21068,HP:0002148
21069,HP:0002148
21070,HP:0002148
21071,HP:0002148
21072,HP:0002148
21073,HP:0002148
21074,HP:0004826
21075,HP:0004826
21076,HP:0004826
21077,HP:0500078
21078,HP:0007503
21079,HP:0007503
21080,HP:0031827
21081,HP:0031827
21082,HP:0031827
21083,HP:0034019
21084,HP:0009350
21085,HP:0009350
21086,HP:0009350
21087,HP:0001101
21088,HP:0001101
21089,HP:0001101
21090,HP:0001101
21091,HP:0001101
21092,HP:0020143
21093,HP:0020143
21094,HP:0004224
21095,HP:0004224
21096,HP:0004224
21097,HP:0004224
21098,HP:0004224
21099,HP:0009543
21100,HP:0009543
21101,HP:0009543
21102,HP:0033336
21103,HP:0033336
21104,HP:0033336
21105,HP:0012814
21106,HP:0012814
21107,HP:0012814
21108,HP:0100496
21109,HP:0100496
21110,HP:0033018
21111,HP:0033018
21112,HP:0001030
21113,HP:0001030
21114,HP:0001030
21115,HP:0001030
21116,HP:0001030
21117,HP:4000031
21118,HP:4000031
21119,HP:0006668
21120,HP:0006668
21121,HP:0006668
21122,HP:0031325
21123,HP:0007181
21124,HP:0007181
21125,HP:0007181
21126,HP:0007181
21127,HP:0002530
21128,HP:0002530
21129,HP:0002530
21130,HP:0008178
21131,HP:0003697
21132,HP:0003697
21133,HP:0003697
21134,HP:0000237
21135,HP:0000237
21136,HP:0000237
21137,HP:0000237
21138,HP:0032746
21139,HP:0011864
21140,HP:0011864
21141,HP:0030208
21142,HP:0030208
21143,HP:0030208
21144,HP:0030208
21145,HP:0410020
21146,HP:0410020
21147,HP:0410020
21148,HP:0410020
21149,HP:0410020
21150,HP:0410020
21151,HP:0032742
21152,HP:0030106
21153,HP:0030106
21154,HP:0030106
21155,HP:0006926
21156,HP:0045063
21157,HP:0045063
21158,HP:0045063
21159,HP:0045063
21160,HP:0002331
21161,HP:0002331
21162,HP:0500138
21163,HP:0500138
21164,HP:0500138
21165,HP:0500138
21166,HP:0010564
21167,HP:0010564
21168,HP:0010564
21169,HP:0005775
21170,HP:0012161
21171,HP:0012161
21172,HP:0002342
21173,HP:0002342
21174,HP:0002342
21175,HP:0002342
21176,HP:0002342
21177,HP:0002342
21178,HP:0002342
21179,HP:0033064
21180,HP:0033064
21181,HP:0011501
21182,HP:0011501
21183,HP:0011501
21184,HP:0003067
21185,HP:0003067
21186,HP:0003067
21187,HP:0003067
21188,HP:0003067
21189,HP:0025354
21190,HP:0004621
21191,HP:0004621
21192,HP:0004621
21193,HP:0004621
21194,HP:0410339
21195,HP:0410339
21196,HP:0410339
21197,HP:0410339
21198,HP:0012041
21199,HP:0012739
21200,HP:0012739
21201,HP:0012739
21202,HP:0012739
21203,HP:0031236
21204,HP:0012553
21205,HP:0012553
21206,HP:0012553
21207,HP:0012553
21208,HP:0030265
21209,HP:0030265
21210,HP:0500272
21211,HP:0500272
21212,HP:0500272
21213,HP:0500272
21214,HP:0006147
21215,HP:0001850
21216,HP:0001850
21217,HP:0001850
21218,HP:0001850
21219,HP:0006097
21220,HP:0006097
21221,HP:0006097
21222,HP:0006097
21223,HP:0006097
21224,HP:0033511
21225,HP:0033511
21226,HP:0033107
21227,HP:5000021
21228,HP:0031269
21229,HP:0100175
21230,HP:0100175
21231,HP:0002958
21232,HP:0002958
21233,HP:0002958
21234,HP:0002352
21235,HP:0002352
21236,HP:0002352
21237,HP:0002352
21238,HP:0002352
21239,HP:0033671
21240,HP:0033671
21241,HP:0003270
21242,HP:0003270
21243,HP:0003270
21244,HP:0003270
21245,HP:0003270
21246,HP:0003270
21247,HP:0003270
21248,HP:0003270
21249,HP:0003270
21250,HP:0003270
21251,HP:0003270
21252,HP:0003593
21253,HP:0003593
21254,HP:0003593
21255,HP:0003593
21256,HP:0003593
21257,HP:0032874
21258,HP:0000308
21259,HP:0000308
21260,HP:0000308
21261,HP:0000308
21262,HP:0004909
21263,HP:0000033
21264,HP:0000033
21265,HP:0000033
21266,HP:0010566
21267,HP:0010566
21268,HP:0010566
21269,HP:0010566
21270,HP:0010566
21271,HP:0009531
21272,HP:0009531
21273,HP:0011582
21274,HP:0011582
21275,HP:0031289
21276,HP:0011251
21277,HP:0011251
21278,HP:0011251
21279,HP:0011251
21280,HP:0011251
21281,HP:0003752
21282,HP:0003752
21283,HP:0032201
21284,HP:0032201
21285,HP:0100876
21286,HP:0100876
21287,HP:0100876
21288,HP:0100876
21289,HP:0100876
21290,HP:0100876
21291,HP:0100876
21292,HP:0100876
21293,HP:0000315
21294,HP:0000315
21295,HP:0000315
21296,HP:0010030
21297,HP:0010030
21298,HP:0010030
21299,HP:0040268
21300,HP:0040268
21301,HP:0006114
21302,HP:0006114
21303,HP:0006114
21304,HP:0033302
21305,HP:0033302
21306,HP:0003226
21307,HP:0003226
21308,HP:0003226
21309,HP:0033933
21310,HP:0033933
21311,HP:0005850
21312,HP:0005850
21313,HP:0005850
21314,HP:0005850
21315,HP:0500079
21316,HP:0025200
21317,HP:0025200
21318,HP:0100242
21319,HP:0100242
21320,HP:0100242
21321,HP:0100242
21322,HP:0100242
21323,HP:0100242
21324,HP:0100242
21325,HP:0100242
21326,HP:0100242
21327,HP:0100242
21328,HP:0100242
21329,HP:0100242
21330,HP:0009689
21331,HP:0009689
21332,HP:0009689
21333,HP:0009689
21334,HP:0100682
21335,HP:0100682
21336,HP:0100682
21337,HP:0100682
21338,HP:0007249
21339,HP:0007249
21340,HP:0032771
21341,HP:0006443
21342,HP:0006443
21343,HP:0006443
21344,HP:0006443
21345,HP:0006443
21346,HP:0006443
21347,HP:0006443
21348,HP:0025262
21349,HP:0025262
21350,HP:0007838
21351,HP:0007838
21352,HP:0007838
21353,HP:0005973
21354,HP:0005973
21355,HP:0005973
21356,HP:0005973
21357,HP:0005973
21358,HP:0009910
21359,HP:0009910
21360,HP:0009910
21361,HP:0009910
21362,HP:0012770
21363,HP:0012770
21364,HP:0000910
21365,HP:0032681
21366,HP:0005009
21367,HP:0005009
21368,HP:0005009
21369,HP:0004704
21370,HP:0004704
21371,HP:0004704
21372,HP:0004704
21373,HP:0010821
21374,HP:0010821
21375,HP:0010821
21376,HP:0010821
21377,HP:0010821
21378,HP:0010821
21379,HP:0010821
21380,HP:0008227
21381,HP:0008227
21382,HP:0008227
21383,HP:0008227
21384,HP:0012388
21385,HP:0012388
21386,HP:0012388
21387,HP:0012388
21388,HP:0010018
21389,HP:0010018
21390,HP:0010018
21391,HP:0020210
21392,HP:0032544
21393,HP:0000141
21394,HP:0000141
21395,HP:0000141
21396,HP:0032109
21397,HP:0032109
21398,HP:0001119
21399,HP:0001119
21400,HP:0030327
21401,HP:0030327
21402,HP:0000511
21403,HP:0000511
21404,HP:0000511
21405,HP:0000511
21406,HP:0000511
21407,HP:0000511
21408,HP:0033939
21409,HP:0033939
21410,HP:0009517
21411,HP:0009517
21412,HP:0041215
21413,HP:0041215
21414,HP:0100886
21415,HP:0100886
21416,HP:0100886
21417,HP:0100886
21418,HP:0100886
21419,HP:0004802
21420,HP:0004802
21421,HP:0004802
21422,HP:0004802
21423,HP:0025540
21424,HP:0031524
21425,HP:3000033
21426,HP:3000033
21427,HP:3000033
21428,HP:3000033
21429,HP:3000033
21430,HP:3000033
21431,HP:3000033
21432,HP:0001053
21433,HP:0001053
21434,HP:0001053
21435,HP:0000581
21436,HP:0000581
21437,HP:0000581
21438,HP:0000581
21439,HP:0000581
21440,HP:0000581
21441,HP:0032731
21442,HP:0006710
21443,HP:0006710
21444,HP:0006710
21445,HP:0006710
21446,HP:0000973
21447,HP:0000973
21448,HP:0000973
21449,HP:0000973
21450,HP:0000973
21451,HP:0000973
21452,HP:0000973
21453,HP:0000973
21454,HP:0000973
21455,HP:0000973
21456,HP:0000973
21457,HP:0000973
21458,HP:0000973
21459,HP:0000973
21460,HP:0000973
21461,HP:0000973
21462,HP:0000973
21463,HP:0000973
21464,HP:0000973
21465,HP:0000973
21466,HP:0010674
21467,HP:0010674
21468,HP:0010674
21469,HP:0010674
21470,HP:0010674
21471,HP:0010674
21472,HP:0010674
21473,HP:0100605
21474,HP:0100605
21475,HP:0100605
21476,HP:0100605
21477,HP:0008647
21478,HP:0012397
21479,HP:0012397
21480,HP:0012397
21481,HP:0012397
21482,HP:0012397
21483,HP:0025367
21484,HP:0005831
21485,HP:0005831
21486,HP:0000107
21487,HP:0000107
21488,HP:0000107
21489,HP:0000107
21490,HP:0000107
21491,HP:0000107
21492,HP:0000107
21493,HP:0000107
21494,HP:0500235
21495,HP:0500235
21496,HP:0031513
21497,HP:0031513
21498,HP:0007642
21499,HP:0007642
21500,HP:0007642
21501,HP:0007642
21502,HP:0007642
21503,HP:0007642
21504,HP:0007642
21505,HP:0007642
21506,HP:0007642
21507,HP:0007642
21508,HP:0007642
21509,HP:0007642
21510,HP:0007642
21511,HP:0007642
21512,HP:0007642
21513,HP:0007642
21514,HP:0007642
21515,HP:0045007
21516,HP:0045007
21517,HP:0045007
21518,HP:0041195
21519,HP:0041195
21520,HP:0003219
21521,HP:0003219
21522,HP:0003219
21523,HP:0031994
21524,HP:0008643
21525,HP:0008643
21526,HP:0033630
21527,HP:0033630
21528,HP:0033630
21529,HP:0033630
21530,HP:0033630
21531,HP:0008648
21532,HP:0011776
21533,HP:0010655
21534,HP:0010655
21535,HP:0010655
21536,HP:0010655
21537,HP:0010655
21538,HP:0010655
21539,HP:0010655
21540,HP:0010655
21541,HP:0031674
21542,HP:0031674
21543,HP:0011918
21544,HP:0011918
21545,HP:0011918
21546,HP:0030198
21547,HP:0030198
21548,HP:0006417
21549,HP:0006417
21550,HP:0500101
21551,HP:0012821
21552,HP:0012821
21553,HP:0012821
21554,HP:0011496
21555,HP:0011496
21556,HP:0011496
21557,HP:0011496
21558,HP:0011496
21559,HP:0011496
21560,HP:0011496
21561,HP:0011496
21562,HP:0011496
21563,HP:0025136
21564,HP:5000027
21565,HP:5000027
21566,HP:0025594
21567,HP:0005172
21568,HP:0005172
21569,HP:0005172
21570,HP:0005172
21571,HP:0003864
21572,HP:0003864
21573,HP:0003864
21574,HP:0008423
21575,HP:0008423
21576,HP:0030393
21577,HP:0030393
21578,HP:0030393
21579,HP:0030393
21580,HP:0030393
21581,HP:0030393
21582,HP:0030393
21583,HP:0030393
21584,HP:0030393
21585,HP:0030393
21586,HP:0040158
21587,HP:0033717
21588,HP:0030618
21589,HP:0012432
21590,HP:0012432
21591,HP:0012432
21592,HP:0012432
21593,HP:0003986
21594,HP:0009963
21595,HP:0009963
21596,HP:0009963
21597,HP:0009963
21598,HP:0031678
21599,HP:0007859
21600,HP:0007859
21601,HP:0007859
21602,HP:0012822
21603,HP:0012822
21604,HP:0012822
21605,HP:0025144
21606,HP:0025144
21607,HP:0025144
21608,HP:0010954
21609,HP:0010954
21610,HP:0010954
21611,HP:0010954
21612,HP:0010954
21613,HP:0010954
21614,HP:0010954
21615,HP:0010954
21616,HP:0030999
21617,HP:0006779
21618,HP:0006779
21619,HP:0006779
21620,HP:0006779
21621,HP:0006779
21622,HP:0003457
21623,HP:0003457
21624,HP:0003457
21625,HP:0003457
21626,HP:0003457
21627,HP:0003457
21628,HP:0003457
21629,HP:0003191
21630,HP:0003191
21631,HP:0003191
21632,HP:0003191
21633,HP:0003191
21634,HP:0003191
21635,HP:0003191
21636,HP:0003191
21637,HP:0003191
21638,HP:0008751
21639,HP:0008751
21640,HP:0008751
21641,HP:0008751
21642,HP:0008751
21643,HP:0008751
21644,HP:0008751
21645,HP:0000255
21646,HP:0000255
21647,HP:0000255
21648,HP:0011187
21649,HP:0011187
21650,HP:0005360
21651,HP:0005360
21652,HP:0030755
21653,HP:0030755
21654,HP:0030755
21655,HP:0100717
21656,HP:0100717
21657,HP:0100717
21658,HP:0033969
21659,HP:0033969
21660,HP:0010393
21661,HP:0010393
21662,HP:0010393
21663,HP:0010393
21664,HP:0200028
21665,HP:0200028
21666,HP:0200028
21667,HP:0200028
21668,HP:0200028
21669,HP:0200028
21670,HP:0030397
21671,HP:0030397
21672,HP:0030397
21673,HP:0031548
21674,HP:0031548
21675,HP:0031548
21676,HP:0010588
21677,HP:0010588
21678,HP:0010588
21679,HP:0010588
21680,HP:0010588
21681,HP:0100129
21682,HP:0100129
21683,HP:0430029
21684,HP:0430029
21685,HP:0430029
21686,HP:0430029
21687,HP:0430029
21688,HP:0430029
21689,HP:0430029
21690,HP:0430029
21691,HP:0430029
21692,HP:0430029
21693,HP:0003879
